tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
760,3/1/2019 0:03,3/1/2019 0:15,291,Madison St & Montgomery St,40.713126,-73.984844,350,Clinton St & Grand St,40.71559509,-73.9870295,36709,Subscriber,1979,male
341,3/1/2019 0:03,3/1/2019 0:09,3327,3 Ave & E 100 St,40.7877214,-73.94728331,3671,E 81 St & 2 Ave,40.77477945,-73.95427465,35683,Subscriber,1980,unknown
494,3/1/2019 0:03,3/1/2019 0:12,237,E 11 St & 2 Ave,40.73047309,-73.98672378,507,E 25 St & 2 Ave,40.73912601,-73.97973776,28224,Subscriber,1989,male
476,3/1/2019 0:03,3/1/2019 0:11,439,E 4 St & 2 Ave,40.7262807,-73.98978041,3474,6 Ave & Spring St,40.7252557,-74.00412083,33172,Subscriber,1987,female
693,3/1/2019 0:03,3/1/2019 0:15,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,383,Greenwich Ave & Charles St,40.735238,-74.000271,34082,Subscriber,1993,male
218,3/1/2019 0:04,3/1/2019 0:07,317,E 6 St & Avenue B,40.72453734,-73.98185424,3711,E 13 St & Avenue A,40.72966729,-73.98067966,27774,Subscriber,1987,male
465,3/1/2019 0:04,3/1/2019 0:12,237,E 11 St & 2 Ave,40.73047309,-73.98672378,507,E 25 St & 2 Ave,40.73912601,-73.97973776,32879,Subscriber,1988,male
991,3/1/2019 0:04,3/1/2019 0:20,454,E 51 St & 1 Ave,40.75455731,-73.96592976,3290,E 89 St & York Ave,40.7779453,-73.946041,33906,Subscriber,1962,male
960,3/1/2019 0:04,3/1/2019 0:20,388,W 26 St & 10 Ave,40.74971775,-74.00295035,472,E 32 St & Park Ave,40.7457121,-73.98194829,15854,Subscriber,1989,male
1562,3/1/2019 0:04,3/1/2019 0:30,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,507,E 25 St & 2 Ave,40.73912601,-73.97973776,34354,Customer,1986,male
107,3/1/2019 0:04,3/1/2019 0:06,3294,E 91 St & Park Ave,40.7835016,-73.955327,3305,E 91 St & 2 Ave,40.7811223,-73.94965589,35655,Subscriber,1991,male
1017,3/1/2019 0:04,3/1/2019 0:21,401,Allen St & Rivington St,40.72019576,-73.98997825,312,Allen St & Stanton St,40.722055,-73.989111,28081,Subscriber,1999,male
745,3/1/2019 0:04,3/1/2019 0:17,439,E 4 St & 2 Ave,40.7262807,-73.98978041,435,W 21 St & 6 Ave,40.74173969,-73.99415556,31417,Subscriber,1967,female
216,3/1/2019 0:04,3/1/2019 0:08,394,E 9 St & Avenue C,40.72521311,-73.97768752,3711,E 13 St & Avenue A,40.72966729,-73.98067966,33952,Subscriber,1974,male
340,3/1/2019 0:04,3/1/2019 0:10,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,3370,E 78 St & 2 Ave,40.7727966,-73.95577801,17298,Subscriber,1995,male
708,3/1/2019 0:05,3/1/2019 0:17,3314,W 95 St & Broadway,40.7937704,-73.971888,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,34300,Subscriber,1988,male
522,3/1/2019 0:05,3/1/2019 0:14,2003,1 Ave & E 18 St,40.73381219,-73.98054421,349,Rivington St & Ridge St,40.71850211,-73.98329859,34817,Subscriber,1981,male
650,3/1/2019 0:05,3/1/2019 0:16,3282,5 Ave & E 88 St,40.78307,-73.95939,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,36392,Subscriber,1991,male
355,3/1/2019 0:05,3/1/2019 0:11,435,W 21 St & 6 Ave,40.74173969,-73.99415556,461,E 20 St & 2 Ave,40.73587678,-73.98205027,34411,Subscriber,1992,male
2330,3/1/2019 0:06,3/1/2019 0:45,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,532,S 5 Pl & S 5 St,40.710451,-73.960876,35374,Subscriber,1984,male
417,3/1/2019 0:07,3/1/2019 0:14,472,E 32 St & Park Ave,40.7457121,-73.98194829,285,Broadway & E 14 St,40.73454567,-73.99074142,27473,Subscriber,1985,female
74,3/1/2019 0:07,3/1/2019 0:08,393,E 5 St & Avenue C,40.72299208,-73.97995466,393,E 5 St & Avenue C,40.72299208,-73.97995466,34996,Subscriber,1974,male
266,3/1/2019 0:07,3/1/2019 0:11,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,35737,Subscriber,1972,male
406,3/1/2019 0:07,3/1/2019 0:14,3660,W 16 St & 8 Ave,40.74102151,-74.00138497,523,W 38 St & 8 Ave,40.75466591,-73.99138152,28389,Subscriber,1980,male
125,3/1/2019 0:07,3/1/2019 0:09,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,32352,Subscriber,1990,male
1017,3/1/2019 0:07,3/1/2019 0:24,3136,5 Ave & E 63 St,40.766368,-73.971518,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,17239,Subscriber,1983,female
1306,3/1/2019 0:08,3/1/2019 0:29,405,Washington St & Gansevoort St,40.739323,-74.008119,265,Stanton St & Chrystie St,40.72229346,-73.99147535,27284,Subscriber,1985,male
1062,3/1/2019 0:08,3/1/2019 0:26,3414,Bergen St & Flatbush Ave,40.68094472,-73.97567332,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,21039,Subscriber,1996,female
657,3/1/2019 0:08,3/1/2019 0:19,128,MacDougal St & Prince St,40.72710258,-74.00297088,296,Division St & Bowery,40.71413089,-73.9970468,15770,Subscriber,1984,male
540,3/1/2019 0:08,3/1/2019 0:17,335,Washington Pl & Broadway,40.72903917,-73.99404649,150,E 2 St & Avenue C,40.7208736,-73.98085795,17025,Subscriber,1997,female
241,3/1/2019 0:09,3/1/2019 0:13,280,E 10 St & 5 Ave,40.73331967,-73.99510132,237,E 11 St & 2 Ave,40.73047309,-73.98672378,36408,Subscriber,1993,male
299,3/1/2019 0:08,3/1/2019 0:13,3137,5 Ave & E 73 St,40.77282817,-73.96685276,3165,Central Park West & W 72 St,40.77579377,-73.97620574,30334,Subscriber,1970,male
257,3/1/2019 0:09,3/1/2019 0:13,507,E 25 St & 2 Ave,40.73912601,-73.97973776,491,E 24 St & Park Ave S,40.74096374,-73.98602213,33070,Subscriber,1977,female
1484,3/1/2019 0:09,3/1/2019 0:33,268,Howard St & Centre St,40.71910537,-73.99973337,82,St James Pl & Pearl St,40.71117416,-74.00016545,35613,Subscriber,2000,male
3001,3/1/2019 0:09,3/1/2019 0:59,3711,E 13 St & Avenue A,40.72966729,-73.98067966,523,W 38 St & 8 Ave,40.75466591,-73.99138152,35773,Subscriber,1987,male
211,3/1/2019 0:09,3/1/2019 0:12,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,20553,Subscriber,1977,male
1503,3/1/2019 0:09,3/1/2019 0:34,480,W 53 St & 10 Ave,40.76669671,-73.99061728,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,34035,Subscriber,1965,male
493,3/1/2019 0:09,3/1/2019 0:17,3435,Grand St & Elizabeth St,40.718822,-73.99596,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,32892,Subscriber,1978,female
303,3/1/2019 0:09,3/1/2019 0:14,342,Columbia St & Rivington St,40.71739973,-73.98016555,349,Rivington St & Ridge St,40.71850211,-73.98329859,34120,Subscriber,1960,male
203,3/1/2019 0:09,3/1/2019 0:12,439,E 4 St & 2 Ave,40.7262807,-73.98978041,301,E 2 St & Avenue B,40.72217444,-73.98368779,29051,Subscriber,1994,female
261,3/1/2019 0:09,3/1/2019 0:13,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,20579,Subscriber,1982,male
502,3/1/2019 0:09,3/1/2019 0:18,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,3673,Dean St & Franklin Ave,40.67759207,-73.95563722,33991,Subscriber,1967,male
340,3/1/2019 0:10,3/1/2019 0:15,3398,Smith St & 9 St,40.6746957,-73.99785768,3340,Wolcott St & Dwight St,40.6753274,-74.0100698,15621,Subscriber,1986,male
1003,3/1/2019 0:10,3/1/2019 0:26,531,Forsyth St & Broome St,40.71893904,-73.99266288,3430,Richardson St & N Henry St,40.71907891,-73.9422369,35679,Subscriber,1981,male
491,3/1/2019 0:10,3/1/2019 0:18,505,6 Ave & W 33 St,40.74901271,-73.98848395,285,Broadway & E 14 St,40.73454567,-73.99074142,31532,Subscriber,1989,male
332,3/1/2019 0:10,3/1/2019 0:16,3418,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,3549,Grand Ave & Bergen St,40.678045,-73.962408,16581,Subscriber,1990,female
707,3/1/2019 0:10,3/1/2019 0:22,3592,Crescent St & Broadway,40.7633589,-73.9286471,3526,31 St & 23 Ave,40.7747878,-73.9125551,29056,Subscriber,1990,male
314,3/1/2019 0:10,3/1/2019 0:16,450,W 49 St & 8 Ave,40.76227205,-73.98788205,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,31278,Subscriber,1995,male
314,3/1/2019 0:11,3/1/2019 0:16,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,478,11 Ave & W 41 St,40.76030096,-73.99884222,19042,Subscriber,1984,male
444,3/1/2019 0:11,3/1/2019 0:18,265,Stanton St & Chrystie St,40.72229346,-73.99147535,150,E 2 St & Avenue C,40.7208736,-73.98085795,34790,Subscriber,1993,male
286,3/1/2019 0:11,3/1/2019 0:16,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,32738,Subscriber,1993,male
151,3/1/2019 0:11,3/1/2019 0:13,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,293,Lafayette St & E 8 St,40.73020661,-73.99102628,25450,Subscriber,1978,male
922,3/1/2019 0:11,3/1/2019 0:27,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,3016,Kent Ave & N 7 St,40.72036775,-73.96165073,35764,Subscriber,1985,female
910,3/1/2019 0:12,3/1/2019 0:27,257,Lispenard St & Broadway,40.71939226,-74.00247214,379,W 31 St & 7 Ave,40.749156,-73.9916,29360,Subscriber,1980,male
1733,3/1/2019 0:12,3/1/2019 0:41,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,35592,Subscriber,1980,male
208,3/1/2019 0:13,3/1/2019 0:16,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,19728,Subscriber,1989,male
415,3/1/2019 0:13,3/1/2019 0:20,519,Pershing Square North,40.751873,-73.977706,492,W 33 St & 7 Ave,40.75019995,-73.99093085,35644,Subscriber,1979,male
766,3/1/2019 0:13,3/1/2019 0:26,517,Pershing Square South,40.751581,-73.97791,334,W 20 St & 7 Ave,40.74238787,-73.99726235,17822,Subscriber,1963,male
442,3/1/2019 0:13,3/1/2019 0:21,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,3341,Central Park West & W 102 St,40.795346,-73.96186,34648,Subscriber,1974,female
121,3/1/2019 0:13,3/1/2019 0:15,3327,3 Ave & E 100 St,40.7877214,-73.94728331,3309,E 97 St & 3 Ave,40.7859201,-73.94860294,30566,Subscriber,1987,male
855,3/1/2019 0:14,3/1/2019 0:28,3686,Gansevoort St & Hudson St,40.7394482,-74.00507033,393,E 5 St & Avenue C,40.72299208,-73.97995466,32650,Subscriber,1984,male
239,3/1/2019 0:14,3/1/2019 0:18,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,3080,S 4 St & Rodney St,40.70934,-73.95608,33978,Subscriber,1968,male
573,3/1/2019 0:14,3/1/2019 0:23,478,11 Ave & W 41 St,40.76030096,-73.99884222,519,Pershing Square North,40.751873,-73.977706,19273,Subscriber,1977,male
251,3/1/2019 0:14,3/1/2019 0:18,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,3452,Bayard St & Leonard St,40.71915572,-73.94885391,20579,Subscriber,1983,male
119,3/1/2019 0:14,3/1/2019 0:16,361,Allen St & Hester St,40.71605866,-73.99190759,307,Canal St & Rutgers St,40.71427487,-73.98990025,29073,Subscriber,1972,male
574,3/1/2019 0:14,3/1/2019 0:24,146,Hudson St & Reade St,40.71625008,-74.0091059,363,West Thames St,40.70834698,-74.01713445,18599,Subscriber,1966,male
134,3/1/2019 0:14,3/1/2019 0:16,3329,Degraw St & Smith St,40.6829151,-73.99318208,3321,Clinton St & Union St,40.6831164,-73.99785267,34116,Subscriber,1988,male
565,3/1/2019 0:14,3/1/2019 0:24,3047,Halsey St & Tompkins Ave,40.6823687,-73.944118,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,14721,Subscriber,1959,male
325,3/1/2019 0:15,3/1/2019 0:20,285,Broadway & E 14 St,40.73454567,-73.99074142,3427,Lafayette St & Jersey St,40.72430527,-73.99600983,17300,Subscriber,1982,male
590,3/1/2019 0:15,3/1/2019 0:25,3255,8 Ave & W 31 St,40.75058535,-73.99468482,3235,E 41 St & Madison Ave,40.75216528,-73.97992194,28732,Subscriber,1969,male
867,3/1/2019 0:15,3/1/2019 0:29,439,E 4 St & 2 Ave,40.7262807,-73.98978041,470,W 20 St & 8 Ave,40.74345335,-74.00004031,33592,Subscriber,1982,male
171,3/1/2019 0:15,3/1/2019 0:18,314,Cadman Plaza West & Montague St,40.69383,-73.990539,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,27779,Subscriber,1989,male
1189,3/1/2019 0:15,3/1/2019 0:35,465,Broadway & W 41 St,40.75513557,-73.98658032,349,Rivington St & Ridge St,40.71850211,-73.98329859,32890,Subscriber,1992,male
236,3/1/2019 0:16,3/1/2019 0:19,254,W 11 St & 6 Ave,40.73532427,-73.99800419,3684,W 12 St & W 4 St,40.73756121,-74.00398269,29819,Subscriber,1992,male
318,3/1/2019 0:16,3/1/2019 0:21,349,Rivington St & Ridge St,40.71850211,-73.98329859,349,Rivington St & Ridge St,40.71850211,-73.98329859,34336,Subscriber,1993,male
457,3/1/2019 0:16,3/1/2019 0:23,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,504,1 Ave & E 16 St,40.73221853,-73.98165557,15057,Subscriber,1981,male
181,3/1/2019 0:17,3/1/2019 0:20,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,346,Bank St & Hudson St,40.73652889,-74.00618026,27103,Subscriber,1985,male
1672,3/1/2019 0:17,3/1/2019 0:45,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,3177,W 84 St & Broadway,40.7867947,-73.977112,25952,Subscriber,1969,male
422,3/1/2019 0:17,3/1/2019 0:24,3554,Vernon Blvd & 41 Rd,40.7552433,-73.9485678,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,32237,Subscriber,1988,male
